ticker,bank_name,source_type,form_type,period_year,period_quarter,period_label,expected_doc_count,observed_doc_count,status,status_detail,storage_kind,local_refs,source_urls,manual_search_hint,notes
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2020,2,2020_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734320000122/colbform8-kxnewcfoxade.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734320000138/colb-20200430.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734320000147/colbmay20form8-kxcicaa.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312520147849/d857174d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312520157250/d904425d8k.htm,COLB 8-K 2020 Q2,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2020,3,2020_Q3,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734320000189/colb-20200723.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734320000200/colb-20200917.htm,COLB 8-K 2020 Q3,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2020,4,2020_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734320000203/colb-20201029.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734320000213/colb-20201125.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312520327206/d70778d8k.htm,COLB 8-K 2020 Q4,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2021,1,2021_Q1,1,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734321000020/colb-20210128.htm,COLB 8-K 2021 Q1,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2021,2,2021_Q2,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734321000108/colb-20210429.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734321000113/colb-20210526.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312521198112/d165081d8k.htm,COLB 8-K 2021 Q2,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2021,3,2021_Q3,2,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734321000151/colb-20210729.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312521287452/d233740d8k.htm,COLB 8-K 2021 Q3,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2021,4,2021_Q4,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734321000162/colb-20211028.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312521288971/d221969d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312521296324/d229230d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312521300178/d237749d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312521369114/d162205d8k.htm,COLB 8-K 2021 Q4,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2022,1,2022_Q1,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734322000006/colb-20220119.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312522012767/d252428d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312522021719/d606548d8k.htm,COLB 8-K 2022 Q1,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2022,2,2022_Q2,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734322000098/colb-20220421.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734322000102/colb-20220427.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734322000110/colb-20220526.htm,COLB 8-K 2022 Q2,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2022,3,2022_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734322000120/colb-20220721.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734322000127/colb-20220902.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312522247701/d393391d8k.htm,COLB 8-K 2022 Q3,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2022,4,2022_Q4,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734322000131/colb-20221020.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312522258408/d351766d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312522269119/d405105d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312522278607/d415720d8k.htm,COLB 8-K 2022 Q4,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2023,1,2023_Q1,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734323000007/colb-20230124.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312523002636/d417030d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312523005000/d124899d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312523049828/d464604d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312523056342/d413616d8k.htm,COLB 8-K 2023 Q1,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2023,2,2023_Q2,6,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734323000208/colb-20230331.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000214/colb-20230426.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000227/colb-20230515.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000253/colb-20230518.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000274/colb-20230627.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000279/colb-20230630.htm,COLB 8-K 2023 Q2,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2023,3,2023_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734323000291/colb-20230719.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000298/colb-20230814.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000301/colb-20230929.htm,COLB 8-K 2023 Q3,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2023,4,2023_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734323000304/colb-20231018.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000310/colb-20231113.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734323000313/colb-20231229.htm,COLB 8-K 2023 Q4,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2024,1,2024_Q1,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734324000024/colb-20240124.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000052/colb-20240209.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000111/colb-20240304.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000112/colb-20240304.htm,COLB 8-K 2024 Q1,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2024,2,2024_Q2,5,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734324000168/colb-20240401.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000178/colb-20240425.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000187/colb-20240508.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000201/colb-20240513.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000235/colb-20240628.htm,COLB 8-K 2024 Q2,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2024,3,2024_Q3,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734324000242/colb-20240725.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000247/colb-20240812.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000252/colb-20240930.htm,COLB 8-K 2024 Q3,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2024,4,2024_Q4,3,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734324000256/colb-20241024.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000265/colb-20241115.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734324000275/colb-20241231.htm,COLB 8-K 2024 Q4,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2025,1,2025_Q1,4,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734325000015/colb-20250123.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000022/colb-20250214.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000130/colb-20250327.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000133/colb-20250331.htm,COLB 8-K 2025 Q1,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2025,2,2025_Q2,8,0,missing,quarterly 8-K inventory compared to SEC filing list,local_file,,https://www.sec.gov/Archives/edgar/data/887343/000088734325000143/colb-20250330.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000159/colb-20250423.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000163/colb-20250505.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000169/colb-20250515.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000172/colb-20250516.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000208/colb-20250630.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312525091469/d908038d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312525094676/d677345d8k.htm,COLB 8-K 2025 Q2,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2025,3,2025_Q3,7,1,partial,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2025_Q3/primary-document.html,https://www.sec.gov/Archives/edgar/data/887343/000088734325000212/colb-20250721.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000221/colb-20250724.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000229/colb-20250806.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000236/colb-20250815.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000238/colb-20250829.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312525158231/d902860d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312525193405/d21865d8k.htm,COLB 8-K 2025 Q3,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2025,4,2025_Q4,5,5,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2025_Q4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2025_Q4_2/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2025_Q4_3/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2025_Q4_4/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2025_Q4_5/primary-document.html,https://www.sec.gov/Archives/edgar/data/887343/000088734325000262/colb-20251030.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000271/colb-20251114.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734325000280/colb-20251231.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312525264630/d846413d8k.htm | https://www.sec.gov/Archives/edgar/data/887343/000119312525290691/d90471d8k.htm,COLB 8-K 2025 Q4,
COLB,"Columbia Banking System, Inc.",sec_filing,8-K,2026,1,2026_Q1,2,2,available,quarterly 8-K inventory compared to SEC filing list,zip_member,/Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2026_Q1/primary-document.html | /Users/omtailor/BUFN403_Capstone/10K_10Q_8K_DEF14A_combined_data.zip::data/sec-edgar-filings/COLB/8-K/COLB_8-K_2026_Q1_2/primary-document.html,https://www.sec.gov/Archives/edgar/data/887343/000088734326000012/colb-20260122.htm | https://www.sec.gov/Archives/edgar/data/887343/000088734326000039/colb-20260213.htm,COLB 8-K 2026 Q1,
COLB,"Columbia Banking System, Inc.",mra_mria,mra_mria,,,all_periods,,0,not_public,no public MRA/MRIA document located,local_file,,,"Columbia Banking System, Inc. MRA MRIA supervisory letter AI",MRA/MRIA inventory has no fixed expected count
DFS,Discover Financial Services,transcript,transcript,2024,1,2024_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2024_Q1.txt,,Discover Financial Services earnings call transcript 2024 Q1,
DFS,Discover Financial Services,transcript,transcript,2024,2,2024_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2024_Q2.txt,,Discover Financial Services earnings call transcript 2024 Q2,
DFS,Discover Financial Services,transcript,transcript,2024,3,2024_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2024_Q3.txt,,Discover Financial Services earnings call transcript 2024 Q3,
DFS,Discover Financial Services,transcript,transcript,2024,4,2024_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2024_Q4.txt,,Discover Financial Services earnings call transcript 2024 Q4,
DFS,Discover Financial Services,transcript,transcript,2025,1,2025_Q1,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2025_Q1.txt,,Discover Financial Services earnings call transcript 2025 Q1,
DFS,Discover Financial Services,transcript,transcript,2025,2,2025_Q2,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2025_Q2.txt,,Discover Financial Services earnings call transcript 2025 Q2,
DFS,Discover Financial Services,transcript,transcript,2025,3,2025_Q3,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2025_Q3.txt,,Discover Financial Services earnings call transcript 2025 Q3,
DFS,Discover Financial Services,transcript,transcript,2025,4,2025_Q4,1,1,available,transcript present,zip_member,/Users/omtailor/BUFN403_Capstone/transcripts_final-20260304T030232Z-1-001.zip::transcripts_final/DFS_2025_Q4.txt,,Discover Financial Services earnings call transcript 2025 Q4,
DFS,Discover Financial Services,call_report,call_report,2024,1,2024_Q1,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27575,Discover Financial Services call report 2024 Q1,"Matched FDIC institution 'Bank of New Castle' / DISCOVER FINANCIAL SERVICES (CERT 27575, confidence 1.0)"
DFS,Discover Financial Services,call_report,call_report,2024,2,2024_Q2,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27575,Discover Financial Services call report 2024 Q2,"Matched FDIC institution 'Bank of New Castle' / DISCOVER FINANCIAL SERVICES (CERT 27575, confidence 1.0)"
DFS,Discover Financial Services,call_report,call_report,2024,3,2024_Q3,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27575,Discover Financial Services call report 2024 Q3,"Matched FDIC institution 'Bank of New Castle' / DISCOVER FINANCIAL SERVICES (CERT 27575, confidence 1.0)"
DFS,Discover Financial Services,call_report,call_report,2024,4,2024_Q4,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27575,Discover Financial Services call report 2024 Q4,"Matched FDIC institution 'Bank of New Castle' / DISCOVER FINANCIAL SERVICES (CERT 27575, confidence 1.0)"
DFS,Discover Financial Services,call_report,call_report,2025,1,2025_Q1,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27575,Discover Financial Services call report 2025 Q1,"Matched FDIC institution 'Bank of New Castle' / DISCOVER FINANCIAL SERVICES (CERT 27575, confidence 1.0)"
DFS,Discover Financial Services,call_report,call_report,2025,2,2025_Q2,1,0,not_public,call report not returned by FDIC API for requested quarter,local_file,,https://api.fdic.gov/banks/financials?format=json&limit=200&sort_by=REPDTE&sort_order=DESC&filters=CERT:27575,Discover Financial Services call report 2025 Q2,"Matched FDIC institution 'Bank of New Castle' / DISCOVER FINANCIAL SERVICES (CERT 27575, confidence 1.0)"
